1.512430473091846807e+03 1.034958789062500000e+04 9.995039779898455890e+03 9.344167187500000000e+04
1.512441956789745291e+03 9.244581054687500000e+03 1.001649624016825328e+04 8.997098437500000000e+04
1.512453438775432915e+03 6.389150390625000000e+03 1.003787406283175369e+04 8.735183593750000000e+04
1.512464919049544960e+03 2.957922119140625000e+03 1.005917353207518136e+04 8.731457812500000000e+04
1.512476397612718984e+03 3.764917480468750000e+03 1.008039493128631693e+04 8.301254687500000000e+04
1.512487874465590949e+03 1.220641235351562500e+03 1.010153854304891138e+04 8.387820312500000000e+04
1.512499349608797957e+03 1.122398730468750000e+04 1.012260464914936892e+04 8.330610937500000000e+04
1.512510823042975062e+03 8.855693359375000000e+03 1.014359353057251064e+04 8.166795312500000000e+04
1.512522294768758684e+03 5.017069824218750000e+03 1.016450546750947615e+04 7.906694531250000000e+04
1.512533764786785014e+03 8.343030273437500000e+03 1.018534073935639026e+04 7.919832812500000000e+04
1.512545233097690243e+03 6.958593750000000000e+03 1.020609962471640029e+04 7.714283593750000000e+04
1.512556699702110336e+03 8.166538574218750000e+03 1.022678240140088019e+04 7.524685937500000000e+04
1.512568164600680348e+03 9.717433593750000000e+03 1.024738934642980894e+04 7.799944531250000000e+04
1.512579627794036696e+03 7.509438964843750000e+03 1.026792073603748577e+04 7.536038281250000000e+04
1.512591089282815119e+03 6.559937500000000000e+03 1.028837684567041106e+04 7.564168750000000000e+04
1.512602549067649989e+03 1.010032226562500000e+04 1.030875794998773199e+04 7.339238281250000000e+04
1.512614007149177496e+03 5.887478027343750000e+03 1.032906432286848940e+04 6.877350781250000000e+04
1.512625463528033379e+03 6.969257324218750000e+03 1.034929623740914758e+04 6.980019531250000000e+04
1.512636918204852691e+03 9.997848632812500000e+03 1.036945396592481120e+04 6.770574218750000000e+04
1.512648371180270033e+03 6.634182617187500000e+03 1.038953777995121345e+04 6.868109375000000000e+04
1.512659822454920914e+03 5.797981933593750000e+03 1.040954795024872146e+04 6.531159765625000000e+04
1.512671272029440615e+03 8.558623046875000000e+03 1.042948474680188883e+04 6.495966015625000000e+04
1.512682719904463738e+03 6.945430664062500000e+03 1.044934843882027417e+04 6.176051171875000000e+04
1.512694166080625564e+03 7.996200195312500000e+03 1.046913929474238466e+04 6.194134765625000000e+04
1.512705610558560011e+03 1.005971386718750000e+04 1.048885758223371158e+04 6.158512890625000000e+04
1.512717053338902133e+03 7.466324218750000000e+03 1.050850356819264016e+04 6.092167968750000000e+04
1.512728494422286985e+03 6.940311035156250000e+03 1.052807751875003305e+04 5.985960546875000000e+04
1.512739933809348486e+03 6.837213867187500000e+03 1.054757969926887199e+04 5.924390234375000000e+04
1.512751371500721461e+03 4.762923828125000000e+03 1.056701037434931641e+04 5.638776562500000000e+04
1.512762807497040058e+03 6.747506835937500000e+03 1.058636980782756655e+04 5.746418750000000000e+04
1.512774241798938192e+03 5.810713867187500000e+03 1.060565826277818633e+04 5.576014843750000000e+04
1.512785674407050465e+03 8.765643554687500000e+03 1.062487600151722654e+04 5.473487500000000000e+04
1.512797105322011021e+03 9.765357421875000000e+03 1.064402328560182286e+04 5.736362109375000000e+04
